"","X","State","Date","BinaryPiracyIncident","TotalViolentIncidents","TotalCasualties","CoastalCasualties","InlandCasualties","CoastalIncidents","InlandIncidents","GDPpc","Population","Unemployment","FishStocks","Military","Trade","CoastlineLength","Ports","ChokepointDistance1","ChokepointDistance2","Chokepoints","MajorShippingLane","OngoingCivilWar","StateFragility","StateReach","CountPiracyIncidents","Monsoon","Year"
"1302",7077,"Madagascar","Nov 2011",0,0,0,0,0,0,0,531.2655718,21743967,2.019000053,153862.5048,8.468077759,56.48308553,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2011"
"1303",7078,"Madagascar","Dec 2011",0,0,0,0,0,0,0,531.2655718,21743967,2.019000053,153862.5048,8.468077759,56.48308553,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2011"
"1304",7079,"Madagascar","Jan 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2012"
"1305",7080,"Madagascar","Feb 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2012"
"1306",7081,"Madagascar","Mar 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2012"
"1307",7082,"Madagascar","Apr 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1308",7083,"Madagascar","May 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1309",7084,"Madagascar","Jun 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1310",7085,"Madagascar","Jul 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1311",7086,"Madagascar","Aug 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1312",7087,"Madagascar","Sep 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1313",7088,"Madagascar","Oct 2012",0,2,12,12,0,2,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1314",7089,"Madagascar","Nov 2012",0,1,3,3,0,1,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1315",7090,"Madagascar","Dec 2012",0,0,0,0,0,0,0,518.1529543,22346641,0.598999977,168729.3974,1.413430023,52.65169969,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2012"
"1316",7091,"Madagascar","Jan 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2013"
"1317",7092,"Madagascar","Feb 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2013"
"1318",7093,"Madagascar","Mar 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2013"
"1319",7094,"Madagascar","Apr 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1320",7095,"Madagascar","May 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1321",7096,"Madagascar","Jun 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1322",7097,"Madagascar","Jul 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1323",7098,"Madagascar","Aug 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1324",7099,"Madagascar","Sep 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1325",7100,"Madagascar","Oct 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1326",7101,"Madagascar","Nov 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1327",7102,"Madagascar","Dec 2013",0,0,0,0,0,0,0,541.0662,22961253,0.93599999,244564.7335,3.188247946,56.36756982,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2013"
"1328",7103,"Madagascar","Jan 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2014"
"1329",7104,"Madagascar","Feb 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2014"
"1330",7105,"Madagascar","Mar 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2014"
"1331",7106,"Madagascar","Apr 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2014"
"1332",7107,"Madagascar","May 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2014"
"1333",7108,"Madagascar","Jun 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2014"
"1334",7109,"Madagascar","Jul 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2014"
"1335",7110,"Madagascar","Aug 2014",1,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,1,0,"2014"
"1336",7111,"Madagascar","Sep 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2014"
"1337",7112,"Madagascar","Oct 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2014"
"1338",7113,"Madagascar","Nov 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2014"
"1339",7114,"Madagascar","Dec 2014",0,0,0,0,0,0,0,530.8613457,23589887,1.327000022,162436.7818,2.868911827,61.96942267,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2014"
"1340",7115,"Madagascar","Jan 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,1,"2015"
"1341",7116,"Madagascar","Feb 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,1,"2015"
"1342",7117,"Madagascar","Mar 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,1,"2015"
"1343",7118,"Madagascar","Apr 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1344",7119,"Madagascar","May 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1345",7120,"Madagascar","Jun 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1346",7121,"Madagascar","Jul 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1347",7122,"Madagascar","Aug 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1348",7123,"Madagascar","Sep 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1349",7124,"Madagascar","Oct 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1350",7125,"Madagascar","Nov 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1351",7126,"Madagascar","Dec 2015",0,0,0,0,0,0,0,467.2353994,24234088,1.784999967,169880.379,1.000099681,61.22036284,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2015"
"1352",7127,"Madagascar","Jan 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,1,"2016"
"1353",7128,"Madagascar","Feb 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,1,"2016"
"1354",7129,"Madagascar","Mar 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,1,"2016"
"1355",7130,"Madagascar","Apr 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2016"
"1356",7131,"Madagascar","May 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2016"
"1357",7132,"Madagascar","Jun 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2016"
"1358",7133,"Madagascar","Jul 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2016"
"1359",7134,"Madagascar","Aug 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2016"
"1360",7135,"Madagascar","Sep 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2016"
"1361",7136,"Madagascar","Oct 2016",1,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,1,0,"2016"
"1362",7137,"Madagascar","Nov 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2016"
"1363",7138,"Madagascar","Dec 2016",0,0,0,0,0,0,0,475.9554172,24894380,1.763000011,178961.8793,NA,60.8346919,4828,13,2326,1970,4,0,0,11,1.504572,0,0,"2016"
"1364",7139,"Madagascar","Jan 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2017"
"1365",7140,"Madagascar","Feb 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2017"
"1366",7141,"Madagascar","Mar 2017",0,1,1,1,0,1,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,1,"2017"
"1367",7142,"Madagascar","Apr 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1368",7143,"Madagascar","May 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1369",7144,"Madagascar","Jun 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1370",7145,"Madagascar","Jul 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1371",7146,"Madagascar","Aug 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1372",7147,"Madagascar","Sep 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1373",7148,"Madagascar","Oct 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1374",7149,"Madagascar","Nov 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1375",7150,"Madagascar","Dec 2017",0,0,0,0,0,0,0,515.2927249,25570540,1.725000024,NA,2.305049337,65.3434033,4828,13,2326,1970,4,0,0,12,1.504572,0,0,"2017"
"1376",8526,"Mozambique","Feb 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,1,"1995"
"1377",8527,"Mozambique","Mar 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,1,"1995"
"1378",8528,"Mozambique","Apr 1995",1,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,3,0,"1995"
"1379",8529,"Mozambique","May 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1995"
"1380",8530,"Mozambique","Jun 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1995"
"1381",8531,"Mozambique","Jul 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1995"
"1382",8532,"Mozambique","Aug 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1995"
"1383",8533,"Mozambique","Sep 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1995"
"1384",8534,"Mozambique","Oct 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1995"
"1385",8535,"Mozambique","Nov 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1995"
"1386",8536,"Mozambique","Dec 1995",0,0,0,0,0,0,0,187.357741,15483286,2.697999954,180168.2583,3.761479074,61.64794463,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1995"
"1387",8537,"Mozambique","Jan 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,1,"1996"
"1388",8538,"Mozambique","Feb 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,1,"1996"
"1389",8539,"Mozambique","Mar 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,1,"1996"
"1390",8540,"Mozambique","Apr 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1391",8541,"Mozambique","May 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1392",8542,"Mozambique","Jun 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1393",8543,"Mozambique","Jul 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1394",8544,"Mozambique","Aug 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1395",8545,"Mozambique","Sep 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1396",8546,"Mozambique","Oct 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1397",8547,"Mozambique","Nov 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1398",8548,"Mozambique","Dec 1996",0,0,0,0,0,0,0,260.857255,15960442,2.707999945,175758.8778,0.939211742,48.5403533,2470,11,3080,2229,4,0,0,18,0.410666,0,0,"1996"
"1399",8549,"Mozambique","Jan 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,1,"1997"
"1400",8550,"Mozambique","Feb 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,1,"1997"
"1401",8551,"Mozambique","Mar 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,1,"1997"
"1402",8552,"Mozambique","Apr 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1403",8553,"Mozambique","May 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1404",8554,"Mozambique","Jun 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1405",8555,"Mozambique","Jul 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1406",8556,"Mozambique","Aug 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1407",8557,"Mozambique","Sep 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1408",8558,"Mozambique","Oct 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1409",8559,"Mozambique","Nov 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1410",8560,"Mozambique","Dec 1997",0,0,0,0,0,0,0,303.5116338,16397183,2.700000048,177323.687,1.324748865,41.46529484,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1997"
"1411",8561,"Mozambique","Jan 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,1,"1998"
"1412",8562,"Mozambique","Feb 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,1,"1998"
"1413",8563,"Mozambique","Mar 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,1,"1998"
"1414",8564,"Mozambique","Apr 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1415",8565,"Mozambique","May 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1416",8566,"Mozambique","Jun 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1417",8567,"Mozambique","Jul 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1418",8568,"Mozambique","Aug 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1419",8569,"Mozambique","Sep 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1420",8570,"Mozambique","Oct 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1421",8571,"Mozambique","Nov 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1422",8572,"Mozambique","Dec 1998",0,0,0,0,0,0,0,333.8426027,16813949,2.737999916,173152.9986,1.778276155,37.74057041,2470,11,3080,2229,4,0,0,17,0.410666,0,0,"1998"
"1423",8573,"Mozambique","Jan 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,1,"1999"
"1424",8574,"Mozambique","Feb 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,1,"1999"
"1425",8575,"Mozambique","Mar 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,1,"1999"
"1426",8576,"Mozambique","Apr 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1427",8577,"Mozambique","May 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1428",8578,"Mozambique","Jun 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1429",8579,"Mozambique","Jul 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1430",8580,"Mozambique","Aug 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1431",8581,"Mozambique","Sep 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1432",8582,"Mozambique","Oct 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1433",8583,"Mozambique","Nov 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1434",8584,"Mozambique","Dec 1999",0,0,0,0,0,0,0,341.4809152,17244188,2.812999964,167587.5797,2.841485218,43.70212452,2470,11,3080,2229,4,0,0,19,0.410666,0,0,"1999"
"1435",8585,"Mozambique","Jan 2000",0,0,0,0,0,0,0,313.5680341,17711927,2.84100008,165131.7582,NA,46.10321467,2470,11,3080,2229,4,0,0,19,0.410666,0,1,"2000"
"1436",8586,"Mozambique","Feb 2000",0,0,0,0,0,0,0,313.5680341,17711927,2.84100008,165131.7582,NA,46.10321467,2470,11,3080,2229,4,0,0,19,0.410666,0,1,"2000"
"1437",8587,"Mozambique","Mar 2000",0,0,0,0,0,0,0,313.5680341,17711927,2.84100008,165131.7582,NA,46.10321467,2470,11,3080,2229,4,0,0,19,0.410666,0,1,"2000"
